479,195,1630,5,30,4
90,150,418,5,5,2
1116,309,1327,5,18,5
1827,195,2403,5,30,5
2392,181,1567,1,19,5
1465,296,1925,5,11,4
1709,15,983,5,15,4
618,227,400,5,30,2
347,279,1240,5,32,1
2025,326,118,4,34,2
1519,38,1214,5,16,4
2497,192,510,4,11,4
877,195,1898,1,35,5
324,195,168,1,30,4
1717,141,1822,5,28,4
2192,197,1576,5,19,5
